Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),Brasil,Chile,Colombia,Cuba,Ecuador,España,Estados Unidos,Italia,México,Reino Unido,Venezuela,TOTAL
Chocó , El Carmen de Atrato,27245,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , El Carmen de Atrato,27245,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , El Carmen de Atrato,27245,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , El Carmen de Atrato,27245,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Chocó , Quibdó,27001,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Quibdó,27001,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Quibdó,27001,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Quibdó,27001,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , Quibdó,27001,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , Quibdó,27001,MUJER,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Chocó , Quibdó,27001,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Chocó , Río Quito,27600,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Río Quito,27600,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Río Quito,27600,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Río Quito,27600,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , Río Quito,27600,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Río Quito,27600,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , Río Quito,27600,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , Riosucio,27615,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Riosucio,27615,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , Riosucio,27615,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , Riosucio,27615,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Riosucio,27615,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Riosucio,27615,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , Riosucio,27615,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , San José del Palmar,27660,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , San José del Palmar,27660,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , San José del Palmar,27660,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , San José del Palmar,27660,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , San José del Palmar,27660,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Chocó , San José del Palmar,27660,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Chocó , San José del Palmar,27660,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Canalete,23090,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Canalete,23090,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , Canalete,23090,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , Canalete,23090,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Canalete,23090,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Canalete,23090,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Canalete,23090,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , Cereté,23162,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Cereté,23162,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Cereté,23162,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Cereté,23162,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Cereté,23162,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Cereté,23162,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Cereté,23162,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Lorica,23417,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Lorica,23417,Hombre,Mayores de Edad (>18 años), -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Córdoba , Lorica,23417,HOMBRE,TOTAL, -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Córdoba , Lorica,23417,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Lorica,23417,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Lorica,23417,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Lorica,23417,TOTAL,, -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Córdoba , Momil,23464,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Momil,23464,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Momil,23464,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Momil,23464,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Momil,23464,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Momil,23464,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Momil,23464,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Montelíbano,23466,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 , 2 
Córdoba , Montelíbano,23466,Hombre,Mayores de Edad (>18 años), -   , -   , 4 , -   , -   , -   , -   , -   , -   , -   , -   , 4 
Córdoba , Montelíbano,23466,HOMBRE,TOTAL, -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , 1 , 6 
Córdoba , Montelíbano,23466,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Montelíbano,23466,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Montelíbano,23466,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Montelíbano,23466,TOTAL,, -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , 1 , 7 
Córdoba , Montería,23001,Hombre,Menores de Edad (<18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , Montería,23001,Hombre,Mayores de Edad (>18 años), -   , -   , 9 , -   , -   , -   , -   , -   , -   , -   , -   , 9 
Córdoba , Montería,23001,HOMBRE,TOTAL, -   , -   , 11 , -   , -   , -   , -   , -   , -   , -   , -   , 11 
Córdoba , Montería,23001,Mujer,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Montería,23001,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Montería,23001,MUJER,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , Montería,23001,TOTAL,, -   , -   , 13 , -   , -   , -   , -   , -   , -   , -   , -   , 13 
Córdoba , Pueblo Nuevo,23570,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Pueblo Nuevo,23570,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Pueblo Nuevo,23570,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Pueblo Nuevo,23570,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Pueblo Nuevo,23570,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Pueblo Nuevo,23570,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Pueblo Nuevo,23570,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Puerto Libertador,23580,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Puerto Libertador,23580,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Puerto Libertador,23580,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Puerto Libertador,23580,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Puerto Libertador,23580,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Puerto Libertador,23580,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Puerto Libertador,23580,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Sahagún,23660,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Sahagún,23660,Hombre,Mayores de Edad (>18 años), -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Córdoba , Sahagún,23660,HOMBRE,TOTAL, -   , -   , 5 , -   , -   , -   , -   , -   , -   , -   , -   , 5 
Córdoba , Sahagún,23660,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Sahagún,23660,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Sahagún,23660,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Sahagún,23660,TOTAL,, -   , -   , 6 , -   , -   , -   , -   , -   , -   , -   , -   , 6 
Córdoba , San Bernardo del Viento,23675,Hombre,Menores de Edad (<18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , San Bernardo del Viento,23675,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , San Bernardo del Viento,23675,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , San Bernardo del Viento,23675,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , San Bernardo del Viento,23675,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , San Bernardo del Viento,23675,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , San Bernardo del Viento,23675,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , Tuchín,23815,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Tuchín,23815,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Tuchín,23815,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Córdoba , Tuchín,23815,Mujer,Menores de Edad (<18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , Tuchín,23815,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Córdoba , Tuchín,23815,MUJER,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Córdoba , Tuchín,23815,TOTAL,, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Cundinamarca , Agua de Dios,25001,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Agua de Dios,25001,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Cundinamarca , Agua de Dios,25001,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Cundinamarca , Agua de Dios,25001,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Agua de Dios,25001,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Agua de Dios,25001,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Agua de Dios,25001,TOTAL,, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Cundinamarca , Albán,25019,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Albán,25019,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Albán,25019,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Albán,25019,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Albán,25019,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Albán,25019,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Albán,25019,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Beltrán,25086,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Beltrán,25086,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Beltrán,25086,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Beltrán,25086,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Beltrán,25086,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Beltrán,25086,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Beltrán,25086,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Bojacá,25099,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Bojacá,25099,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Bojacá,25099,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Bojacá,25099,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Bojacá,25099,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Bojacá,25099,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Bojacá,25099,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Cachipay,25123,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cachipay,25123,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Cundinamarca , Cachipay,25123,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Cundinamarca , Cachipay,25123,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cachipay,25123,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cachipay,25123,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cachipay,25123,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Cundinamarca , Cajicá,25126,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cajicá,25126,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Cajicá,25126,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Cajicá,25126,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cajicá,25126,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cajicá,25126,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cajicá,25126,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Caparrapí,25148,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Caparrapí,25148,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Caparrapí,25148,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Caparrapí,25148,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Caparrapí,25148,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Caparrapí,25148,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Caparrapí,25148,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Cáqueza,25151,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cáqueza,25151,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Cáqueza,25151,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Cáqueza,25151,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cáqueza,25151,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cáqueza,25151,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cáqueza,25151,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Carmen de Carupa,25154,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Carmen de Carupa,25154,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Carmen de Carupa,25154,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Carmen de Carupa,25154,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Carmen de Carupa,25154,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Carmen de Carupa,25154,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Carmen de Carupa,25154,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Chaguaní,25168,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chaguaní,25168,Hombre,Mayores de Edad (>18 años), -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Cundinamarca , Chaguaní,25168,HOMBRE,TOTAL, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Cundinamarca , Chaguaní,25168,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chaguaní,25168,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chaguaní,25168,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chaguaní,25168,TOTAL,, -   , -   , 2 , -   , -   , -   , -   , -   , -   , -   , -   , 2 
Cundinamarca , Chía,25175,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chía,25175,Hombre,Mayores de Edad (>18 años), -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Cundinamarca , Chía,25175,HOMBRE,TOTAL, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Cundinamarca , Chía,25175,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chía,25175,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chía,25175,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chía,25175,TOTAL,, -   , -   , 3 , -   , -   , -   , -   , -   , -   , -   , -   , 3 
Cundinamarca , Chipaque,25178,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chipaque,25178,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Chipaque,25178,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Chipaque,25178,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chipaque,25178,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chipaque,25178,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chipaque,25178,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Choachí,25181,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Choachí,25181,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Choachí,25181,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Choachí,25181,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Choachí,25181,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Choachí,25181,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Choachí,25181,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Chocontá,25183,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chocontá,25183,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
