Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),00:00 a 02:59,03:00 a 05:59,06:00 a 08:59,09:00 a 11:59,12:00 a 14:59,15:00 a 17:59,18:00 a 20:59,21:00 a 23:59,Sin información,TOTAL
Cundinamarca , Cáqueza,25151,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cáqueza,25151,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cáqueza,25151,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Chía,25175,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chía,25175,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Chía,25175,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Chía,25175,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Cundinamarca , Chía,25175,Mujer,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Chía,25175,MUJER,TOTAL, -   , 1 , -   , -   , -   , -   , 1 , -   , -   , 2 
Cundinamarca , Chía,25175,TOTAL,, -   , 1 , -   , -   , -   , -   , 1 , -   , 1 , 3 
Cundinamarca , Chipaque,25178,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Cundinamarca , Chipaque,25178,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chipaque,25178,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Cundinamarca , Chipaque,25178,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chipaque,25178,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chipaque,25178,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Chipaque,25178,TOTAL,, -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Cundinamarca , Cogua,25200,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cogua,25200,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Cundinamarca , Cogua,25200,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Cundinamarca , Cogua,25200,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cogua,25200,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cogua,25200,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cogua,25200,TOTAL,, -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Cundinamarca , Cota,25214,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cota,25214,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cota,25214,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cota,25214,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cota,25214,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Cota,25214,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Cota,25214,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Cucunubá,25224,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cucunubá,25224,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Cucunubá,25224,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Cucunubá,25224,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cucunubá,25224,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cucunubá,25224,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Cucunubá,25224,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , El Colegio,25245,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , El Colegio,25245,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , El Colegio,25245,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , El Colegio,25245,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , El Colegio,25245,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , El Colegio,25245,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , El Colegio,25245,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , El Rosal,25260,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , El Rosal,25260,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , -   , -   , 3 , 4 
Cundinamarca , El Rosal,25260,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , 3 , 4 
Cundinamarca , El Rosal,25260,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , El Rosal,25260,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , El Rosal,25260,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , El Rosal,25260,TOTAL,, -   , -   , -   , -   , 1 , -   , -   , -   , 3 , 4 
Cundinamarca , Facatativá,25269,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Facatativá,25269,Hombre,Mayores de Edad (>18 años), -   , -   , -   , 1 , 3 , 1 , -   , -   , 2 , 7 
Cundinamarca , Facatativá,25269,HOMBRE,TOTAL, -   , -   , -   , 1 , 3 , 1 , -   , -   , 3 , 8 
Cundinamarca , Facatativá,25269,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Facatativá,25269,Mujer,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , 2 , 3 
Cundinamarca , Facatativá,25269,MUJER,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , 2 , 3 
Cundinamarca , Facatativá,25269,TOTAL,, -   , -   , 1 , 1 , 3 , 1 , -   , -   , 5 , 11 
Cundinamarca , Fómeque,25279,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Fómeque,25279,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , -   , 1 , 2 
Cundinamarca , Fómeque,25279,HOMBRE,TOTAL, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , 2 
Cundinamarca , Fómeque,25279,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Fómeque,25279,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Fómeque,25279,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Fómeque,25279,TOTAL,, -   , -   , -   , -   , -   , 1 , -   , -   , 1 , 2 
Cundinamarca , Funza,25286,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Funza,25286,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Funza,25286,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Funza,25286,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Funza,25286,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Funza,25286,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Funza,25286,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Fusagasugá,25290,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Fusagasugá,25290,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , 5 , 6 
Cundinamarca , Fusagasugá,25290,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , 6 , 7 
Cundinamarca , Fusagasugá,25290,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Fusagasugá,25290,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Cundinamarca , Fusagasugá,25290,MUJER,TOTAL, -   , -   , -   , -   , -   , 1 , -   , -   , -   , 1 
Cundinamarca , Fusagasugá,25290,TOTAL,, -   , -   , 1 , -   , -   , 1 , -   , -   , 6 , 8 
Cundinamarca , Gachancipá,25295,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gachancipá,25295,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Gachancipá,25295,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Gachancipá,25295,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gachancipá,25295,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gachancipá,25295,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gachancipá,25295,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Gachetá,25297,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gachetá,25297,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Gachetá,25297,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Gachetá,25297,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gachetá,25297,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gachetá,25297,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gachetá,25297,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Girardot,25307,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Girardot,25307,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 8 , 8 
Cundinamarca , Girardot,25307,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 8 , 8 
Cundinamarca , Girardot,25307,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Girardot,25307,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Girardot,25307,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Girardot,25307,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 9 , 9 
Cundinamarca , Granada,25312,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Granada,25312,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Granada,25312,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Granada,25312,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Granada,25312,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Granada,25312,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Granada,25312,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Guachetá,25317,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guachetá,25317,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Guachetá,25317,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Guachetá,25317,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guachetá,25317,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guachetá,25317,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guachetá,25317,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Guatavita,25326,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guatavita,25326,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guatavita,25326,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guatavita,25326,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guatavita,25326,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Cundinamarca , Guatavita,25326,MUJER,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Cundinamarca , Guatavita,25326,TOTAL,, -   , -   , -   , -   , 1 , -   , -   , -   , -   , 1 
Cundinamarca , Guayabetal,25335,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guayabetal,25335,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Guayabetal,25335,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Guayabetal,25335,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Guayabetal,25335,Mujer,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Guayabetal,25335,MUJER,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Guayabetal,25335,TOTAL,, -   , 1 , -   , -   , -   , -   , -   , -   , 1 , 2 
Cundinamarca , Gutiérrez,25339,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gutiérrez,25339,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Gutiérrez,25339,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Gutiérrez,25339,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gutiérrez,25339,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gutiérrez,25339,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Gutiérrez,25339,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Jerusalén,25368,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Jerusalén,25368,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Jerusalén,25368,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Jerusalén,25368,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Jerusalén,25368,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Jerusalén,25368,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Jerusalén,25368,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Calera,25377,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Calera,25377,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , 3 , 4 
Cundinamarca , La Calera,25377,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , 3 , 4 
Cundinamarca , La Calera,25377,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Calera,25377,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Calera,25377,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Calera,25377,TOTAL,, -   , -   , -   , -   , -   , -   , -   , 1 , 3 , 4 
Cundinamarca , La Mesa,25386,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Mesa,25386,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Mesa,25386,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Mesa,25386,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Mesa,25386,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Mesa,25386,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Mesa,25386,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , La Peña,25398,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Peña,25398,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Peña,25398,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Peña,25398,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Peña,25398,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Peña,25398,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Peña,25398,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Vega,25402,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Vega,25402,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Vega,25402,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , La Vega,25402,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Vega,25402,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Vega,25402,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , La Vega,25402,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Lenguazaque,25407,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Lenguazaque,25407,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Lenguazaque,25407,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Lenguazaque,25407,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Lenguazaque,25407,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Lenguazaque,25407,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Lenguazaque,25407,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Machetá,25426,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Machetá,25426,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Machetá,25426,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Machetá,25426,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Machetá,25426,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Machetá,25426,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Machetá,25426,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Madrid,25430,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Madrid,25430,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Cundinamarca , Madrid,25430,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 5 , 5 
Cundinamarca , Madrid,25430,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Madrid,25430,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Madrid,25430,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Madrid,25430,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 6 , 6 
Cundinamarca , Mosquera,25473,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Mosquera,25473,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 5 , 5 
Cundinamarca , Mosquera,25473,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 7 , 7 
Cundinamarca , Mosquera,25473,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Mosquera,25473,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Mosquera,25473,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Mosquera,25473,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 8 , 8 
Cundinamarca , Nilo,25488,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Nilo,25488,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Nilo,25488,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Nilo,25488,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Nilo,25488,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Nilo,25488,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Nilo,25488,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Pacho,25513,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Pacho,25513,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Pacho,25513,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Pacho,25513,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Pacho,25513,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Pacho,25513,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Pacho,25513,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Paratebueno,25530,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Paratebueno,25530,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Paratebueno,25530,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Cundinamarca , Paratebueno,25530,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Paratebueno,25530,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Paratebueno,25530,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
