Departamento , MUNICIPIO DEL HECHO DANE,CÓDIGOS DIVIPOLA,SEXO,VARIABLE / MAYOR DE EDAD (> 18 AÑOS) O MENOR DE EDAD (< 18 AÑOS),00:00 a 02:59,03:00 a 05:59,06:00 a 08:59,09:00 a 11:59,12:00 a 14:59,15:00 a 17:59,18:00 a 20:59,21:00 a 23:59,Sin información,TOTAL
Cundinamarca , Sopó,25758.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Sopó,25758.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Cundinamarca , Sopó,25758.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Cundinamarca , Sopó,25758.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Sopó,25758.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Sopó,25758.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Sopó,25758.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Cundinamarca , Subachoque,25769.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Subachoque,25769.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Subachoque,25769.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Subachoque,25769.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Subachoque,25769.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Subachoque,25769.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Subachoque,25769.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Supatá,25777.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Supatá,25777.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Supatá,25777.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Supatá,25777.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Supatá,25777.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Supatá,25777.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Supatá,25777.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Susa,25779.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Susa,25779.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Susa,25779.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Susa,25779.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Susa,25779.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Susa,25779.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Susa,25779.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tabio,25785.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tabio,25785.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tabio,25785.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tabio,25785.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tabio,25785.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tabio,25785.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tabio,25785.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tausa,25793.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tausa,25793.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tausa,25793.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tausa,25793.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tausa,25793.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tausa,25793.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tausa,25793.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tena,25797.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tena,25797.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tena,25797.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tena,25797.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tena,25797.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tena,25797.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tena,25797.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Tenjo,25799.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tenjo,25799.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Tenjo,25799.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Tenjo,25799.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tenjo,25799.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tenjo,25799.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tenjo,25799.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Tocancipá,25817.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tocancipá,25817.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Cundinamarca , Tocancipá,25817.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Cundinamarca , Tocancipá,25817.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tocancipá,25817.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tocancipá,25817.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Tocancipá,25817.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , 1 , 1 , 2 
Cundinamarca , Útica,25851.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Útica,25851.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Útica,25851.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Útica,25851.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Útica,25851.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Útica,25851.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Útica,25851.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Villa de San Diego de Ubaté,25843.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Villa de San Diego de Ubaté,25843.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Villa de San Diego de Ubaté,25843.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Villa de San Diego de Ubaté,25843.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Villa de San Diego de Ubaté,25843.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Villa de San Diego de Ubaté,25843.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Villa de San Diego de Ubaté,25843.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Villeta,25875.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Villeta,25875.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Villeta,25875.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Villeta,25875.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Villeta,25875.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Villeta,25875.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Cundinamarca , Villeta,25875.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Zipaquirá,25899.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Cundinamarca , Zipaquirá,25899.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 6 , 6 
Cundinamarca , Zipaquirá,25899.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 8 , 8 
Cundinamarca , Zipaquirá,25899.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Cundinamarca , Zipaquirá,25899.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 4 , 4 
Cundinamarca , Zipaquirá,25899.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 5 , 5 
Cundinamarca , Zipaquirá,25899.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 13 , 13 
Guainía , Inírida,94001.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guainía , Inírida,94001.0,Hombre,Mayores de Edad (>18 años), 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Guainía , Inírida,94001.0,HOMBRE,TOTAL, 1 , -   , -   , -   , -   , -   , -   , -   , -   , 1 
Guainía , Inírida,94001.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 
Guainía , Inírida,94001.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guainía , Inírida,94001.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , 1 , -   , 1 
Guainía , Inírida,94001.0,TOTAL,, 1 , -   , -   , -   , -   , -   , -   , 1 , -   , 2 
Guaviare , El Retorno,95025.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guaviare , El Retorno,95025.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 2 
Guaviare , El Retorno,95025.0,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 2 
Guaviare , El Retorno,95025.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guaviare , El Retorno,95025.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guaviare , El Retorno,95025.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guaviare , El Retorno,95025.0,TOTAL,, -   , -   , -   , -   , 1 , -   , -   , -   , 1 , 2 
Guaviare , San José del Guaviare,95001.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guaviare , San José del Guaviare,95001.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Guaviare , San José del Guaviare,95001.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Guaviare , San José del Guaviare,95001.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guaviare , San José del Guaviare,95001.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guaviare , San José del Guaviare,95001.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Guaviare , San José del Guaviare,95001.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Acevedo,41006.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Acevedo,41006.0,Hombre,Mayores de Edad (>18 años), 1 , -   , -   , -   , -   , -   , -   , -   , 2 , 3 
Huila , Acevedo,41006.0,HOMBRE,TOTAL, 1 , -   , -   , -   , -   , -   , -   , -   , 2 , 3 
Huila , Acevedo,41006.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Acevedo,41006.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Acevedo,41006.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Acevedo,41006.0,TOTAL,, 1 , -   , -   , -   , -   , -   , -   , -   , 3 , 4 
Huila , Agrado,41013.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Agrado,41013.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Huila , Agrado,41013.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Huila , Agrado,41013.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Agrado,41013.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Agrado,41013.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Agrado,41013.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Huila , Algeciras,41020.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Algeciras,41020.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Huila , Algeciras,41020.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Huila , Algeciras,41020.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Algeciras,41020.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Algeciras,41020.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Algeciras,41020.0,TOTAL,, -   , 1 , -   , -   , -   , -   , -   , -   , 1 , 2 
Huila , Campoalegre,41132.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Campoalegre,41132.0,Hombre,Mayores de Edad (>18 años), -   , -   , 1 , -   , -   , -   , -   , -   , 2 , 3 
Huila , Campoalegre,41132.0,HOMBRE,TOTAL, -   , -   , 1 , -   , -   , -   , -   , -   , 2 , 3 
Huila , Campoalegre,41132.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Campoalegre,41132.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Campoalegre,41132.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Campoalegre,41132.0,TOTAL,, -   , -   , 1 , -   , -   , -   , -   , -   , 2 , 3 
Huila , Colombia,41206.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Colombia,41206.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Colombia,41206.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Colombia,41206.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Colombia,41206.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Colombia,41206.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Colombia,41206.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Elías,41244.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Elías,41244.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Huila , Elías,41244.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Huila , Elías,41244.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Elías,41244.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Elías,41244.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Elías,41244.0,TOTAL,, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Huila , Garzón,41298.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Garzón,41298.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , 1 , 1 , -   , -   , -   , 2 , 4 
Huila , Garzón,41298.0,HOMBRE,TOTAL, -   , -   , -   , 1 , 1 , -   , -   , -   , 3 , 5 
Huila , Garzón,41298.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Garzón,41298.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Huila , Garzón,41298.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
Huila , Garzón,41298.0,TOTAL,, -   , -   , -   , 1 , 1 , -   , -   , -   , 6 , 8 
Huila , Gigante,41306.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Gigante,41306.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Huila , Gigante,41306.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Huila , Gigante,41306.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Gigante,41306.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Gigante,41306.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Gigante,41306.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 2 , 2 
Huila , Guadalupe,41319.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Guadalupe,41319.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Guadalupe,41319.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Guadalupe,41319.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Guadalupe,41319.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Guadalupe,41319.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Guadalupe,41319.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Íquira,41357.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Íquira,41357.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Huila , Íquira,41357.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Huila , Íquira,41357.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Íquira,41357.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Íquira,41357.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Íquira,41357.0,TOTAL,, -   , 1 , -   , -   , -   , -   , -   , -   , -   , 1 
Huila , Isnos,41359.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Isnos,41359.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , 1 , -   , 1 , -   , -   , 2 
Huila , Isnos,41359.0,HOMBRE,TOTAL, -   , -   , -   , -   , 1 , -   , 1 , -   , -   , 2 
Huila , Isnos,41359.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Isnos,41359.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Isnos,41359.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Isnos,41359.0,TOTAL,, -   , -   , -   , -   , 1 , -   , 1 , -   , -   , 2 
Huila , La Argentina,41378.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , La Argentina,41378.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Huila , La Argentina,41378.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Huila , La Argentina,41378.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , La Argentina,41378.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , La Argentina,41378.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , La Argentina,41378.0,TOTAL,, -   , -   , -   , -   , -   , -   , 1 , -   , -   , 1 
Huila , La Plata,41396.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , La Plata,41396.0,Hombre,Mayores de Edad (>18 años), 1 , -   , -   , -   , -   , -   , -   , -   , 4 , 5 
Huila , La Plata,41396.0,HOMBRE,TOTAL, 1 , -   , -   , -   , -   , -   , -   , -   , 4 , 5 
Huila , La Plata,41396.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , La Plata,41396.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , 1 , -   , -   , -   , -   , 2 , 3 
Huila , La Plata,41396.0,MUJER,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , 2 , 3 
Huila , La Plata,41396.0,TOTAL,, 1 , -   , -   , 1 , -   , -   , -   , -   , 6 , 8 
Huila , Neiva,41001.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Neiva,41001.0,Hombre,Mayores de Edad (>18 años), -   , 1 , -   , -   , -   , -   , -   , -   , 18 , 19 
Huila , Neiva,41001.0,HOMBRE,TOTAL, -   , 1 , -   , -   , -   , -   , -   , -   , 18 , 19 
Huila , Neiva,41001.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Neiva,41001.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , 1 , -   , -   , -   , -   , 3 , 4 
Huila , Neiva,41001.0,MUJER,TOTAL, -   , -   , -   , 1 , -   , -   , -   , -   , 4 , 5 
Huila , Neiva,41001.0,TOTAL,, -   , 1 , -   , 1 , -   , -   , -   , -   , 22 , 24 
Huila , Paicol,41518.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Paicol,41518.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Paicol,41518.0,HOMBRE,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Paicol,41518.0,Mujer,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Paicol,41518.0,Mujer,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Paicol,41518.0,MUJER,TOTAL, -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Paicol,41518.0,TOTAL,, -   , -   , -   , -   , -   , -   , -   , -   , 1 , 1 
Huila , Palermo,41524.0,Hombre,Menores de Edad (<18 años), -   , -   , -   , -   , -   , -   , -   , -   , -   , -   
Huila , Palermo,41524.0,Hombre,Mayores de Edad (>18 años), -   , -   , -   , -   , -   , -   , -   , -   , 3 , 3 
