COMPORTAMIENTO DE LAS LESIONES NO FATALES POR VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2021 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,Vichada,Vichada.1,Vichada.2,Vichada.3,Vichada.4,Vichada.5,Vichada.6,Sin información,Sin información.1,Sin información.2,Sin información.3,Sin información.4,Sin información.5,Sin información.6,CIFRA
Casado (a),-,2,2,-,5,5,7,-,68,68,-,380,380,448,-,5,5,-,17,17,22,-,5,5,-,13,13,18,-,20,20,-,171,171,191,-,194,194,-,720,720,914,-,9,9,-,62,62,71,-,23,23,-,159,159,182,-,7,7,-,25,25,32,-,-,-,-,28,28,28,-,13,13,-,54,54,67,-,5,5,-,45,45,50,-,6,6,-,43,43,49,-,4,4,-,5,5,9,-,5,5,-,26,26,31,-,63,63,-,299,299,362,-,-,-,-,3,3,3,-,1,1,-,-,-,1,-,16,16,-,119,119,135,-,1,1,-,12,12,13,-,6,6,-,68,68,74,-,18,18,-,104,104,122,-,11,11,-,98,98,109,-,12,12,-,76,76,88,-,1,1,-,15,15,16,-,8,8,-,32,32,40,-,14,14,-,74,74,88,-,30,30,-,166,166,196,-,3,3,-,26,26,29,-,24,24,-,128,128,152,-,25,25,-,234,234,259,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,3810
"Separado (a), Divorciado (a)",-,1,1,-,4,4,5,-,41,41,-,186,186,227,-,7,7,1,35,36,43,-,-,-,-,-,-,-,-,20,20,4,201,205,225,-,84,84,-,345,345,429,-,1,1,-,64,64,65,-,10,10,-,64,64,74,-,1,1,-,38,38,39,-,5,5,2,58,60,65,-,5,5,1,40,41,46,-,4,4,-,12,12,16,-,5,5,3,78,81,86,-,1,1,-,4,4,5,-,-,-,1,24,25,25,-,28,28,1,165,166,194,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,15,15,4,189,193,208,-,1,1,-,11,11,12,-,15,15,-,128,128,143,-,6,6,1,49,50,56,-,10,10,-,108,108,118,-,12,12,-,217,217,229,-,3,3,-,21,21,24,-,2,2,-,27,27,29,-,14,14,-,54,54,68,-,16,16,-,125,125,141,-,2,2,1,39,40,42,-,23,23,1,225,226,249,-,19,19,-,183,183,202,-,1,1,-,5,5,6,-,1,1,-,1,1,2,-,1,1,-,-,-,1,3077
Viudo (a),-,-,-,-,-,-,-,-,2,2,-,7,7,9,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,3,3,-,6,6,9,-,-,-,-,2,2,2,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,-,-,-,2,2,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8,8,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,7,7,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,61
Sin información,-,-,-,-,-,-,-,-,10,10,1,19,20,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,6,6,-,15,15,21,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,1,5,6,7,-,4,4,-,4,4,8,-,2,2,1,1,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,5,5,-,24,24,29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,6,6,-,5,5,11,-,-,-,-,-,-,-,-,1,1,1,2,3,4,-,1,1,-,1,1,2,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,6,6,-,13,13,19,-,-,-,-,-,-,-,-,2,2,1,6,7,9,-,1,1,-,6,6,7,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,171
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: FACTOR DE VULNERABILIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campesinos (as) y/o trabajadores (as) del campo,-,-,-,-,-,-,-,-,3,3,1,23,24,27,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,1,1,-,2,2,3,-,1,1,-,9,9,10,-,-,-,-,2,2,2,-,-,-,2,5,7,7,-,-,-,-,1,1,1,-,1,1,-,7,7,8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,5,1,32,33,38,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,5,5,-,35,35,40,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,1,1,-,2,2,3,-,-,-,1,10,11,11,-,1,1,-,5,5,6,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,2,2,-,3,3,5,-,1,1,-,25,25,26,-,-,-,-,1,1,1,-,2,2,3,28,31,33,-,1,1,-,3,3,4,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,241
Comunidad LGBT,-,1,1,-,1,1,2,-,13,13,1,32,33,46,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,3,3,-,2,2,5,-,22,22,-,35,35,57,-,4,4,-,3,3,7,-,3,3,-,7,7,10,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,2,2,-,2,2,4,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,3,3,4,1,6,7,-,3,3,10,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,3,3,1,7,8,11,-,-,-,-,-,-,-,-,2,2,-,4,4,6,-,2,2,1,7,8,10,-,3,3,-,3,3,6,-,2,2,-,2,2,4,-,1,1,-,2,2,3,-,1,1,-,3,3,4,-,5,5,-,5,5,10,-,4,4,1,6,7,11,-,-,-,-,2,2,2,-,5,5,-,9,9,14,-,7,7,1,22,23,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,272
Conductores de vehículos de servicio público,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12
Grupos étnicos,-,2,2,-,48,48,50,-,17,17,2,72,74,91,-,-,-,2,9,11,11,-,7,7,-,21,21,28,-,-,-,-,12,12,12,-,9,9,-,59,59,68,-,7,7,4,115,119,126,-,1,1,-,4,4,5,-,2,2,-,10,10,12,-,1,1,-,8,8,9,-,-,-,-,-,-,-,-,8,8,1,91,92,100,-,1,1,1,31,32,33,-,11,11,1,77,78,89,-,1,1,-,9,9,10,-,-,-,-,7,7,7,-,3,3,-,17,17,20,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,3,3,1,37,38,41,-,1,1,-,14,14,15,-,-,-,-,16,16,16,-,10,10,1,132,133,143,-,1,1,-,3,3,4,-,-,-,1,14,15,15,-,1,1,-,1,1,2,-,1,1,-,10,10,11,-,-,-,1,3,4,4,-,2,2,2,27,29,31,-,3,3,-,7,7,10,-,22,22,6,220,226,248,-,1,1,-,12,12,13,-,-,-,-,3,3,3,-,-,-,-,2,2,2,1230
Mujer cabeza de hogar o de familia ,-,-,-,-,-,-,-,-,-,-,3,113,116,116,-,-,-,-,39,39,39,-,-,-,-,-,-,-,-,-,-,-,17,17,17,-,-,-,-,32,32,32,-,-,-,1,25,26,26,-,-,-,-,9,9,9,-,-,-,-,13,13,13,-,-,-,-,13,13,13,-,-,-,3,27,30,30,-,-,-,2,46,48,48,-,-,-,-,22,22,22,-,-,-,-,3,3,3,-,-,-,-,1,1,1,-,-,-,-,96,96,96,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,48,48,48,-,-,-,-,-,-,-,-,-,-,-,34,34,34,-,-,-,1,18,19,19,-,-,-,1,27,28,28,-,-,-,-,16,16,16,-,-,-,-,11,11,11,-,-,-,-,40,40,40,-,-,-,-,3,3,3,-,-,-,-,26,26,26,-,-,-,-,3,3,3,-,-,-,-,65,65,65,-,-,-,-,283,283,283,-,-,-,-,5,5,5,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1051
Persona adicta a una droga natural o sintética,-,-,-,-,-,-,-,-,39,39,6,131,137,176,-,1,1,-,5,5,6,-,4,4,-,6,6,10,-,3,3,1,19,20,23,-,81,81,4,583,587,668,-,5,5,-,38,38,43,-,7,7,1,60,61,68,-,2,2,1,28,29,31,-,1,1,-,6,6,7,-,8,8,3,64,67,75,-,1,1,2,16,18,19,-,-,-,-,4,4,4,-,-,-,-,1,1,1,-,-,-,-,6,6,6,-,28,28,1,133,134,162,-,-,-,-,8,8,8,-,-,-,-,1,1,1,-,1,1,-,2,2,3,-,-,-,-,24,24,24,-,-,-,-,3,3,3,-,17,17,1,44,45,62,-,2,2,-,55,55,57,-,4,4,1,42,43,47,-,1,1,-,11,11,12,-,1,1,1,15,16,17,-,1,1,-,10,10,11,-,10,10,3,51,54,64,-,-,-,1,27,28,28,-,12,12,1,94,95,107,-,7,7,1,170,171,178,-,7,7,-,24,24,31,-,-,-,-,-,-,-,-,-,-,-,1,1,1,1953
Persona en condición de desplazamiento ,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,3,3,2,14,16,19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,2,22,24,27,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,2,2,-,4,4,6,-,1,1,-,-,-,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,-,-,-,7,7,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,1,4,5,5,-,1,1,-,7,7,8,-,-,-,-,6,6,6,-,2,2,2,21,23,25,-,-,-,-,2,2,2,-,1,1,-,3,3,4,-,-,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,24,24,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,164
Persona en situación de calle,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Persona en situación de prostitución,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,16
Persona recluida en establecimiento de rehabilitación y pabellones psiquiátricos,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Personas bajo custodia,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,12
Personas desmovilizadas o reinsertadas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2
Tribus urbanas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Ninguno ,-,6,6,2,55,57,63,1,456,457,76,2711,2787,3244,-,37,37,5,186,191,228,-,11,11,-,53,53,64,-,118,118,36,1313,1349,1467,3,1370,1373,91,6228,6319,7692,-,27,27,6,522,528,555,-,133,133,16,787,803,936,-,23,23,10,233,243,266,-,20,20,11,217,228,248,-,92,92,6,452,458,550,-,44,44,4,312,316,360,-,52,52,15,518,533,585,-,1,1,-,16,16,17,-,19,19,8,349,357,376,2,439,441,47,2583,2630,3071,-,3,3,-,18,18,21,-,4,4,-,29,29,33,-,101,101,17,734,751,852,-,21,21,7,245,252,273,1,77,78,24,745,769,847,1,140,141,38,1041,1079,1220,1,58,59,12,458,470,529,-,73,73,7,564,571,644,-,13,13,9,144,153,166,1,49,50,16,262,278,328,1,73,74,10,504,514,588,2,223,225,38,1232,1270,1495,-,17,17,6,316,322,339,2,140,142,29,1094,1123,1265,-,167,167,21,1456,1477,1644,-,2,2,-,4,4,6,-,1,1,1,10,11,12,-,2,2,-,15,15,17,30001
Sin información,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,6,7
TOTAL,-,9,9,2,104,106,115,1,531,532,89,3089,3178,3710,-,41,41,9,261,270,311,-,22,22,-,80,80,102,-,124,124,37,1363,1400,1524,3,1489,1492,97,6970,7067,8559,-,44,44,11,705,716,760,-,145,145,17,878,895,1040,-,28,28,11,292,303,331,-,22,22,13,250,263,285,-,104,104,12,552,564,668,-,57,57,9,474,483,540,-,53,53,16,577,593,646,-,12,12,1,97,98,110,-,21,21,8,373,381,402,3,480,483,49,2862,2911,3394,-,6,6,-,43,43,49,-,4,4,1,36,37,41,-,111,111,18,833,851,962,-,24,24,8,306,314,338,1,80,81,24,804,828,909,1,161,162,42,1134,1176,1338,1,74,75,15,693,708,783,-,81,81,8,639,647,728,-,17,17,12,208,220,237,1,52,53,17,324,341,394,1,83,84,10,539,549,633,2,238,240,43,1353,1396,1636,-,19,19,9,377,386,405,2,162,164,33,1301,1334,1498,-,205,205,29,2184,2213,2418,-,11,11,-,46,46,57,-,1,1,1,13,14,15,-,2,2,-,25,25,27,34965
VARIABLE: TIPO DE DISCAPACIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Auditiva,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,2,2,-,5,5,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,21
Física,-,-,-,-,-,-,-,-,3,3,-,8,8,11,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,22
