VIOLENCIA DE PAREJA EN COLOMBIA AÑO 2020 / DEPARTAMENTO DEL HECHO DANE,Amazonas,Amazonas.1,Amazonas.2,Amazonas.3,Amazonas.4,Amazonas.5,Amazonas.6,Antioquia,Antioquia.1,Antioquia.2,Antioquia.3,Antioquia.4,Antioquia.5,Antioquia.6,Arauca,Arauca.1,Arauca.2,Arauca.3,Arauca.4,Arauca.5,Arauca.6,"Archipiélago de San Andrés, Providencia y Santa Catalina","Archipiélago de San Andrés, Providencia y Santa Catalina.1","Archipiélago de San Andrés, Providencia y Santa Catalina.2","Archipiélago de San Andrés, Providencia y Santa Catalina.3","Archipiélago de San Andrés, Providencia y Santa Catalina.4","Archipiélago de San Andrés, Providencia y Santa Catalina.5","Archipiélago de San Andrés, Providencia y Santa Catalina.6",Atlántico,Atlántico.1,Atlántico.2,Atlántico.3,Atlántico.4,Atlántico.5,Atlántico.6,"Bogotá, D.C.","Bogotá, D.C..1","Bogotá, D.C..2","Bogotá, D.C..3","Bogotá, D.C..4","Bogotá, D.C..5","Bogotá, D.C..6",Bolívar,Bolívar.1,Bolívar.2,Bolívar.3,Bolívar.4,Bolívar.5,Bolívar.6,Boyacá,Boyacá.1,Boyacá.2,Boyacá.3,Boyacá.4,Boyacá.5,Boyacá.6,Caldas,Caldas.1,Caldas.2,Caldas.3,Caldas.4,Caldas.5,Caldas.6,Caquetá,Caquetá.1,Caquetá.2,Caquetá.3,Caquetá.4,Caquetá.5,Caquetá.6,Casanare,Casanare.1,Casanare.2,Casanare.3,Casanare.4,Casanare.5,Casanare.6,Cauca,Cauca.1,Cauca.2,Cauca.3,Cauca.4,Cauca.5,Cauca.6,Cesar,Cesar.1,Cesar.2,Cesar.3,Cesar.4,Cesar.5,Cesar.6,Chocó,Chocó.1,Chocó.2,Chocó.3,Chocó.4,Chocó.5,Chocó.6,Córdoba,Córdoba.1,Córdoba.2,Córdoba.3,Córdoba.4,Córdoba.5,Córdoba.6,Cundinamarca,Cundinamarca.1,Cundinamarca.2,Cundinamarca.3,Cundinamarca.4,Cundinamarca.5,Cundinamarca.6,Guainía,Guainía.1,Guainía.2,Guainía.3,Guainía.4,Guainía.5,Guainía.6,Guaviare,Guaviare.1,Guaviare.2,Guaviare.3,Guaviare.4,Guaviare.5,Guaviare.6,Huila,Huila.1,Huila.2,Huila.3,Huila.4,Huila.5,Huila.6,La Guajira,La Guajira.1,La Guajira.2,La Guajira.3,La Guajira.4,La Guajira.5,La Guajira.6,Magdalena,Magdalena.1,Magdalena.2,Magdalena.3,Magdalena.4,Magdalena.5,Magdalena.6,Meta,Meta.1,Meta.2,Meta.3,Meta.4,Meta.5,Meta.6,Nariño,Nariño.1,Nariño.2,Nariño.3,Nariño.4,Nariño.5,Nariño.6,Norte de Santander,Norte de Santander.1,Norte de Santander.2,Norte de Santander.3,Norte de Santander.4,Norte de Santander.5,Norte de Santander.6,Putumayo,Putumayo.1,Putumayo.2,Putumayo.3,Putumayo.4,Putumayo.5,Putumayo.6,Quindío,Quindío.1,Quindío.2,Quindío.3,Quindío.4,Quindío.5,Quindío.6,Risaralda,Risaralda.1,Risaralda.2,Risaralda.3,Risaralda.4,Risaralda.5,Risaralda.6,Santander,Santander.1,Santander.2,Santander.3,Santander.4,Santander.5,Santander.6,Sucre,Sucre.1,Sucre.2,Sucre.3,Sucre.4,Sucre.5,Sucre.6,Tolima,Tolima.1,Tolima.2,Tolima.3,Tolima.4,Tolima.5,Tolima.6,Valle del Cauca,Valle del Cauca.1,Valle del Cauca.2,Valle del Cauca.3,Valle del Cauca.4,Valle del Cauca.5,Valle del Cauca.6,Vaupés,Vaupés.1,Vaupés.2,Vaupés.3,Vaupés.4,Vaupés.5,Vaupés.6,CIFRA
Viudo (a),-,-,-,-,-,-,-,-,1,1,-,6,6,7,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,10,10,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,2,2,2,-,1,1,-,6,6,7,-,1,1,-,1,1,2,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,-,-,-,-,-,-,47
Sin información,-,-,-,-,-,-,-,-,2,2,1,10,11,13,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,-,2,2,4,-,4,4,-,9,9,13,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,7,8,9,-,5,5,1,8,9,14,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,2,2,-,5,5,7,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,1,1,-,9,9,10,-,-,-,-,2,2,2,-,2,2,-,8,8,10,-,-,-,-,-,-,-,-,2,2,1,6,7,9,-,-,-,-,-,-,-,-,-,-,-,2,2,2,108
TOTAL,-,12,12,-,81,81,93,1,452,453,83,2717,2800,3253,-,60,60,14,286,300,360,-,12,12,-,65,65,77,-,87,87,19,1051,1070,1157,2,1533,1535,82,6757,6839,8374,-,44,44,27,512,539,583,1,121,122,23,815,838,960,-,20,20,6,223,229,249,-,18,18,10,211,221,239,2,89,91,22,496,518,609,-,61,61,16,521,537,598,-,23,23,6,340,346,369,-,12,12,6,118,124,136,-,14,14,10,249,259,273,-,371,371,58,2229,2287,2658,-,3,3,1,27,28,31,-,2,2,1,31,32,34,-,91,91,12,732,744,835,1,14,15,5,237,242,257,1,56,57,23,594,617,674,2,152,154,38,1060,1098,1252,-,64,64,7,585,592,656,-,56,56,11,581,592,648,1,20,21,11,189,200,221,-,56,56,14,319,333,389,-,57,57,10,452,462,519,1,210,211,24,1179,1203,1414,-,16,16,7,229,236,252,1,127,128,28,1091,1119,1247,1,217,218,29,1873,1902,2120,-,4,4,1,16,17,21,30558
VARIABLE: FACTOR DE VULNERABILIDAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Campesinos (as) y/o trabajadores (as) del campo,-,-,-,-,-,-,-,-,1,1,1,16,17,18,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,2,2,3,-,-,-,-,9,9,9,-,4,4,1,10,11,15,-,-,-,-,3,3,3,-,-,-,-,4,4,4,-,2,2,-,5,5,7,-,-,-,-,10,10,10,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,4,4,-,44,44,48,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,23,23,26,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,1,1,1,-,-,-,1,9,10,10,-,-,-,-,5,5,5,-,-,-,1,3,4,4,-,-,-,-,-,-,-,-,1,1,-,6,6,7,-,2,2,-,19,19,21,-,-,-,-,-,-,-,-,2,2,1,30,31,33,-,-,-,1,4,5,5,-,-,-,-,-,-,-,236
Comunidad LGBT,-,-,-,-,-,-,-,-,17,17,-,22,22,39,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,1,1,-,1,1,2,-,27,27,1,34,35,62,-,-,-,-,3,3,3,-,1,1,-,3,3,4,-,2,2,-,-,-,2,-,1,1,-,-,-,1,-,-,-,-,2,2,2,-,2,2,-,1,1,3,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,7,1,16,17,24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,-,8,8,12,-,-,-,-,1,1,1,-,2,2,-,1,1,3,-,1,1,-,5,5,6,-,-,-,-,1,1,1,-,2,2,-,3,3,5,-,2,2,-,1,1,3,-,3,3,-,1,1,4,-,1,1,-,7,7,8,-,1,1,-,8,8,9,-,-,-,-,-,-,-,-,3,3,-,4,4,7,-,11,11,-,16,16,27,-,-,-,-,-,-,-,232
Conductores de vehículos de servicio público,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,6,6,-,16,16,22,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,30
Grupos étnicos,-,-,-,-,-,-,-,-,1,1,-,8,8,9,-,1,1,-,9,9,10,-,-,-,-,-,-,-,-,-,-,-,9,9,9,-,1,1,-,4,4,5,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,4,4,2,44,46,50,-,-,-,-,7,7,7,-,4,4,2,29,31,35,-,-,-,-,2,2,2,-,1,1,-,2,2,3,-,-,-,-,7,7,7,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,1,1,-,22,22,23,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,4,4,4,-,-,-,-,2,2,2,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,1,3,4,4,-,1,1,-,-,-,1,-,-,-,1,3,4,4,-,-,-,-,3,3,3,-,3,3,-,11,11,14,-,-,-,-,-,-,-,207
Mujer cabeza de hogar o de familia ,-,-,-,-,-,-,-,-,-,-,-,128,128,128,-,-,-,-,30,30,30,-,-,-,-,-,-,-,-,-,-,-,8,8,8,-,-,-,-,71,71,71,-,-,-,-,22,22,22,-,-,-,-,10,10,10,-,-,-,-,6,6,6,-,-,-,-,11,11,11,-,-,-,1,17,18,18,-,-,-,1,57,58,58,-,-,-,-,5,5,5,-,-,-,-,2,2,2,-,-,-,-,8,8,8,-,-,-,-,80,80,80,-,-,-,-,1,1,1,-,-,-,-,3,3,3,-,-,-,1,92,93,93,-,-,-,-,-,-,-,-,-,-,-,12,12,12,-,-,-,1,41,42,42,-,-,-,-,35,35,35,-,-,-,-,18,18,18,-,-,-,-,13,13,13,-,-,-,2,25,27,27,-,-,-,-,2,2,2,-,-,-,-,38,38,38,-,-,-,-,2,2,2,-,-,-,-,60,60,60,-,-,-,-,259,259,259,-,-,-,-,3,3,3,1065
Persona adicta a una droga natural o sintética,-,-,-,-,-,-,-,-,32,32,5,114,119,151,-,4,4,1,8,9,13,-,1,1,-,5,5,6,-,1,1,-,11,11,12,-,58,58,-,432,432,490,-,2,2,1,29,30,32,-,5,5,1,43,44,49,-,-,-,2,26,28,28,-,1,1,-,9,9,10,-,12,12,1,46,47,59,-,-,-,1,25,26,26,-,-,-,-,5,5,5,-,-,-,-,3,3,3,-,-,-,1,14,15,15,-,16,16,3,83,86,102,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,6,6,6,-,1,1,-,28,28,29,-,-,-,-,4,4,4,-,5,5,1,24,25,30,-,5,5,-,43,43,48,-,-,-,1,21,22,22,-,2,2,1,16,17,19,-,3,3,-,9,9,12,-,1,1,-,12,12,13,-,11,11,-,33,33,44,-,5,5,-,60,60,65,-,8,8,-,67,67,75,-,10,10,3,101,104,114,-,1,1,1,4,5,6,1494
Persona en condición de desplazamiento ,-,2,2,-,38,38,40,-,14,14,1,84,85,99,-,4,4,3,19,22,26,-,7,7,-,23,23,30,-,-,-,-,4,4,4,-,16,16,1,105,106,122,-,2,2,1,2,3,5,-,1,1,-,6,6,7,-,-,-,-,3,3,3,-,-,-,-,7,7,7,-,2,2,1,9,10,12,-,4,4,-,39,39,43,-,-,-,-,13,13,13,-,3,3,2,78,80,83,-,2,2,-,10,10,12,-,-,-,2,19,21,21,-,-,-,-,5,5,5,-,-,-,-,1,1,1,-,-,-,1,6,7,7,-,-,-,-,11,11,11,-,2,2,1,20,21,23,1,6,7,1,19,20,27,-,12,12,-,75,75,87,-,1,1,-,2,2,3,-,2,2,1,31,32,34,-,-,-,1,6,7,7,-,3,3,-,22,22,25,-,-,-,1,11,12,12,-,-,-,-,-,-,-,-,1,1,-,15,15,16,-,29,29,3,274,277,306,-,2,2,-,9,9,11,1102
Persona habitante de la calle,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3
Persona Recluida en establecimiento de rehabilitación y pabellones psiquiátricos,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Personas bajo custodia,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,-,-,-,3,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,-,-,1,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,8
Personas desmovilizadas o reinsertadas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Personas en situación de prostitución,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,1,1,-,-,-,-,-,-,-,11
Personas mayores en hogares de cuidado,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1
Tribus urbanas,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,1
Ninguno,-,10,10,-,43,43,53,1,387,388,76,2343,2419,2807,-,51,51,10,213,223,274,-,4,4,-,37,37,41,-,85,85,19,1017,1036,1121,2,1420,1422,80,6091,6171,7593,-,40,40,25,446,471,511,1,109,110,21,742,763,873,-,18,18,4,182,186,204,-,16,16,10,178,188,204,2,72,74,19,414,433,507,-,51,51,12,345,357,408,-,23,23,6,309,315,338,-,5,5,2,5,7,12,-,12,12,9,214,223,235,-,343,343,52,1984,2036,2379,-,3,3,1,8,9,12,-,2,2,1,26,27,29,-,84,84,10,597,607,691,1,12,13,5,175,180,193,1,52,53,22,553,575,628,1,139,140,35,962,997,1137,-,46,46,6,418,424,470,-,53,53,10,529,539,592,1,14,15,8,122,130,145,-,50,50,11,278,289,339,-,51,51,9,398,407,458,1,195,196,23,1066,1089,1285,-,11,11,6,164,170,181,1,113,114,27,911,938,1052,1,164,165,21,1207,1228,1393,-,1,1,-,-,-,1,26166
TOTAL,-,12,12,-,81,81,93,1,452,453,83,2717,2800,3253,-,60,60,14,286,300,360,-,12,12,-,65,65,77,-,87,87,19,1051,1070,1157,2,1533,1535,82,6757,6839,8374,-,44,44,27,512,539,583,1,121,122,23,815,838,960,-,20,20,6,223,229,249,-,18,18,10,211,221,239,2,89,91,22,496,518,609,-,61,61,16,521,537,598,-,23,23,6,340,346,369,-,12,12,6,118,124,136,-,14,14,10,249,259,273,-,371,371,58,2229,2287,2658,-,3,3,1,27,28,31,-,2,2,1,31,32,34,-,91,91,12,732,744,835,1,14,15,5,237,242,257,1,56,57,23,594,617,674,2,152,154,38,1060,1098,1252,-,64,64,7,585,592,656,-,56,56,11,581,592,648,1,20,21,11,189,200,221,-,56,56,14,319,333,389,-,57,57,10,452,462,519,1,210,211,24,1179,1203,1414,-,16,16,7,229,236,252,1,127,128,28,1091,1119,1247,1,217,218,29,1873,1902,2120,-,4,4,1,16,17,21,30558
VARIABLE: PERTENENCIA ÉTNICA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indígena,-,2,2,-,38,38,40,-,1,1,-,5,5,6,-,-,-,1,5,6,6,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,3,3,-,9,9,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,-,1,1,-,3,3,4,-,3,3,2,50,52,55,-,-,-,-,10,10,10,-,-,-,1,-,1,1,-,1,1,-,6,6,7,-,1,1,-,4,4,5,-,-,-,-,17,17,17,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,25,25,25,-,-,-,-,-,-,-,-,-,-,-,5,5,5,-,2,2,-,16,16,18,-,-,-,-,-,-,-,-,-,-,2,13,15,15,-,-,-,-,1,1,1,-,-,-,1,5,6,6,-,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,7,7,7,-,-,-,-,2,2,2,-,2,2,1,14,15,17,268
Negro/Afrodescendiente,-,-,-,-,-,-,-,-,9,9,1,63,64,73,-,1,1,-,7,7,8,-,-,-,-,1,1,1,-,-,-,-,9,9,9,-,10,10,-,56,56,66,-,2,2,-,1,1,3,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,2,2,2,-,1,1,-,1,1,2,-,5,5,-,29,29,34,-,-,-,-,5,5,5,-,7,7,3,110,113,120,-,-,-,-,-,-,-,-,1,1,-,9,9,10,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,1,1,-,11,11,12,-,1,1,-,14,14,15,-,2,2,-,13,13,15,-,10,10,-,68,68,78,-,-,-,-,2,2,2,-,1,1,-,7,7,8,-,-,-,2,1,3,3,-,2,2,-,15,15,17,-,-,-,-,-,-,-,-,-,-,1,4,5,5,-,-,-,-,2,2,2,-,30,30,4,327,331,361,-,-,-,-,-,-,-,855
Palenquero,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,8
Raizal,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,1,1,1,-,8,8,-,23,23,31,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,6,6,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,1,1,-,4,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,2,2,-,-,-,-,-,-,-,-,-,-,-,3,3,3,-,-,-,-,-,-,-,56
ROM (Gitano),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,1,-,-,-,1,-,-,-,-,-,-,-,5
